Material,Descripción,CARREFOUR,CHANGO MAS,COOPERATIVA OBRERA (Bahia Blanca),COTO,DIA %,DIARCO,Hergo (MDP),JUMBO,LUVIK S.A.,MAKRO,"Mar del Plata, EL GAUCHITO",MAXI CARREFOUR,MAXICONSUMO,NINI,PLAZA VEA,VITAL,YAGUAR,Total general,Descripcion_Norm,Precio_Minimo,Precio_Maximo,Precio_Promedio,Competidores_Activos,Ganador,Ahorro_Pct,Ahorro_Abs
101017,Comino ALICANTE molido x25g,"1119,0","1119,0",,,"1120,0","1068,01",,"1200,0",,,,"999,0","999,9",,"1150,0","999,0",,"1085,99",COMINO ALICANTE MOLIDO X25G,"999,0","1150,0","1067,182",5,VITAL,"6,388975826054039","68,18200000000002"
101018,Condimento ALICANTE para arroz 25gr,"1139,0","1169,0",,,,,,"1250,0",,,,"968,0","999,9",,"1200,0","999,0","1095,0","1102,4875",CONDIMENTO ALICANTE PARA ARROZ 25GR,"999,0","1200,0","1086,58",5,VITAL,"8,060152036665496","87,57999999999993"
101019,Condimento ALICANTE para pizza x25gr,"1059,0","1089,0",,,"1090,0","1048,04",,"1200,0",,,,"900,0",,,"1100,0","925,0","1020,0","1047,8933333333334",CONDIMENTO ALICANTE PARA PIZZA X25GR,"925,0","1100,0","1030,408",5,VITAL,"10,229734241193771","105,4079999999999"
101021,Esencia de vainilla ALICANTE x100cc,"1829,0","1919,0",,"1920,0",,"1809,01",,,,,,"1519,0","1599,9","1601,6950000000002",,"1599,0","1670,0","1706,83",ESENCIA DE VAINILLA ALICANTE X100 ML,"1599,0","1920,0","1718,3721428571428",7,VITAL,"6,946815528483971","119,37214285714276"
101022,Nuez moscada ALICANTE molida x25gr,"2269,0","2269,0",,"2272,0",,,,"2450,0",,,,"1929,0","1999,9",,"2300,0","1999,0","2089,0","2175,211111111111",NUEZ MOSCADA ALICANTE MOLIDA X25GR,"1999,0","2300,0","2154,8166666666666",6,VITAL,"7,231086944751677","155,8166666666666"
101023,Oregano ALICANTE x25gr,"1409,0","1479,0",,,"1480,0","1397,0",,"1600,0",,,,"1169,0",,,"1500,0","1169,0",,"1400,375",OREGANO ALICANTE X25GR,"1169,0","1500,0","1368,75",4,VITAL,"14,593607305936073","199,75"
101024,Perejil ALICANTE x25gr,"1750,0",,,,,,,"1750,0",,,,"1488,0",,,"1650,0","1499,0",,"1627,4",PEREJIL ALICANTE X25GR,"1499,0","1750,0","1633,0",3,VITAL,"8,205756276791181","134,0"
101028,Provenzal ALICANTE x50g,"2289,0",,,,,,,"2550,0",,,,"1847,0",,,"2450,0","1995,0","2245,0","2174,714285714286",PROVENZAL ALICANTE X50G,"1995,0","2450,0","2244,75",4,VITAL,"11,12596057467424","249,75"
101033,Pasa de uva PASABLANCA x150gr,"2299,0",,,,,,,,,,,,,,,"1799,0",,"2132,3333333333335",PASA DE UVA PASABLANCA X150GR,"1799,0","2299,0","2049,0",2,VITAL,"12,201073694485116","250,0"
101084,Fideos 308 n*1 de huevo x500gr,"2580,0","2729,0",,"2580,0",,"2416,49",,,,,,"1999,0","2149,89",,,"2149,0",,"2371,911428571428",FIDEOS 308 N*1 DE HUEVO X500GR,"2149,0","2580,0","2375,076",5,VITAL,"9,518684875768187","226,07600000000002"
101085,Fideos 308 n*2 de huevo x500gr,"2580,0","2729,0",,"2580,0",,"2416,49",,,,,,"1999,0","2149,89",,,"2149,0",,"2371,911428571428",FIDEOS 308 N*2 DE HUEVO X500GR,"2149,0","2580,0","2375,076",5,VITAL,"9,518684875768187","226,07600000000002"
101086,Fideos 308  n*3 de huevo x500gr,"2580,0","2729,0",,"2580,0",,"2416,49",,,,,,"1999,0","2149,89",,,"2149,0",,"2371,911428571428",FIDEOS 308 N*3 DE HUEVO X500GR,"2149,0","2580,0","2375,076",5,VITAL,"9,518684875768187","226,07600000000002"
101100,Fideos DE CECCO spaghetti x500g,,,,"11182,0",,,,,,,,,,,,"9499,0",,"10621,0",FIDEOS DE CE ML O SPAGHETTI X500G,"9499,0","11182,0","10340,5",2,VITAL,"8,137904356655866","841,5"
101103,Fideos DE CECCO penne rigate x500g,,,,,,,,"10850,0",,,,,,,,"8799,0",,"10166,333333333334",FIDEOS DE CE ML O PENNE RIGATE X500G,"8799,0","8799,0","8799,0",1,VITAL,"0,0","0,0"
101104,Fideos DE CECCO fusilli x500g,,,,"10064,0",,,,,,,,,,,,"8799,0",,"9642,333333333334",FIDEOS DE CE ML O FUSILLI X500G,"8799,0","10064,0","9431,5",2,VITAL,"6,706250331336479","632,5"
101106,Fideos MATARAZZO prote/plus mosta x400g,,,,,,,,,,,,"3034,0",,,,"1649,0",,"2341,5",FIDEOS MATARAZZO PROTE/PLUS MOSTA X400G,"1649,0","1649,0","1649,0",1,VITAL,"0,0","0,0"
101130,Capelettini GIACOMO jamon y queso x500gr,"4959,0","4959,0",,,"4900,0","4522,86","3399,9","5250,0",,"4355,0",,,"4599,9","3854,955","5000,0","3915,0","4199,0","4443,8130769230775",CAPELETTINI GIACOMO JAMON Y QUESO X500GR,"3854,955","5000,0","4425,714375",8,NINI,"12,896434939952483","570,7593749999996"
101131,Capelettini GIACOMO verdura X500gr,"4959,0","4959,0",,,"4900,0","4522,86","3399,9","5250,0",,"4355,0",,,"4599,9","3854,955","5000,0","3915,0","4199,0","4443,8130769230775",CAPELETTINI GIACOMO VERDURA X500GR,"3854,955","5000,0","4425,714375",8,NINI,"12,896434939952483","570,7593749999996"
101132,Capelettini GIACOMO carne x500gr,"4959,0","4959,0",,,"4900,0","4522,86","3399,9","5250,0",,"4355,0",,,"4599,9","3854,955","5000,0","3915,0","4199,0","4443,8130769230775",CAPELETTINI GIACOMO CARNE X500GR,"3854,955","5000,0","4425,714375",8,NINI,"12,896434939952483","570,7593749999996"
101150,Fideos LUCCHETTI cabello angel x500gr,"2410,0","2409,0",,"2410,0",,,,"2550,0",,,,"1839,0","1699,89","1838,95","2500,0","1839,0",,"2166,2044444444446",FIDEOS LU ML HETTI CABELLO ANGEL X500GR,"1699,89","2500,0","2116,306666666667",6,MAXICONSUMO,"19,6765749135286","416,41666666666674"
101154,Fideos LUCCHETTI  coditos x500gr,"1499,0","1499,0","990,0","1500,0","1500,0","899,03",,"1550,0",,"1050,01",,"1049,0","1099,9","1057,65","1497,0","1099,0","1100,0","1242,1135714285713",FIDEOS LU ML HETTI CODITOS X500GR,"899,03","1500,0","1200,1766666666667",9,DIARCO,"25,09186147594938","301,14666666666676"
101155,Fideos LUCCHETTI mostachol N°52 x500gr,"1499,0","1499,0","990,0","1500,0","1500,0","899,03",,"1550,0",,"1050,01",,"1049,0","1099,9","1057,65","1497,0","1099,0","1100,0","1242,1135714285713",FIDEOS LU ML HETTI MOSTACHOL N°52 X500GR,"899,03","1500,0","1200,1766666666667",9,DIARCO,"25,09186147594938","301,14666666666676"
101156,Fideos LUCCHETTI moños x500g,"2409,0","2409,0",,"2410,0",,"1770,05",,"2550,0",,,,,"1699,89","1674,01","2500,0","1799,0","1949,0","2076,723636363636",FIDEOS LU ML HETTI MOÑOS X500G,"1674,01","2500,0","2026,36875",8,NINI,"17,388678640055026","352,3587500000001"
101157,Fideos LUCCHETTI tirabuzon x500g,"1499,0","1499,0","990,0","1500,0","1500,0","899,03",,"1550,0",,"1050,01",,"1049,0","1099,9","1057,65","1497,0","1099,0","1100,0","1242,1135714285713",FIDEOS LU ML HETTI TIRABUZON X500G,"899,03","1500,0","1200,1766666666667",9,DIARCO,"25,09186147594938","301,14666666666676"
101162,Fideos LUCCHETTI spaguetti N°5 x500gr,"1499,0","1499,0","990,0","1500,0","1500,0","899,03",,"1550,0",,"1050,01",,"1049,0","1099,9","1057,65","1497,0","1099,0","1100,0","1242,1135714285713",FIDEOS LU ML HETTI SPAGUETTI N°5 X500GR,"899,03","1500,0","1200,1766666666667",9,DIARCO,"25,09186147594938","301,14666666666676"
101164,Fideos LUCCHETTI ave maria x500g,"1500,0",,,"1500,0",,"899,03",,"1550,0",,,,"1020,0","1099,9","1057,65","1497,0","1099,0",,"1246,9533333333334",FIDEOS LU ML HETTI AVE MARIA X500G,"899,03","1500,0","1236,0828571428572",7,DIARCO,"27,267820696254763","337,0528571428572"
101182,Fideos TERRABUSI mostachol x500gr,"1200,0","1119,0",,"1120,0",,"914,09",,"1200,0",,,,"979,0",,"829,0","1150,0","979,0",,"1063,011134020618",FIDEOS TERRABUSI MOSTACHOL X500GR,"829,0","1200,0","1032,015",6,NINI,"19,671710198010693","203,0150000000001"
101183,Fideos TERRABUSI moños x500g,,,,,,,,,,,,,,,,"809,0",,"809,0",FIDEOS TERRABUSI MOÑOS X500G,"809,0","809,0","809,0",1,VITAL,"0,0","0,0"
101184,Fideos TERRABUSI tirabuzon x500g (B),"1200,0","1119,0",,"1120,0",,"914,09",,"1200,0",,,,"979,0",,"829,0","1150,0","979,0",,"1063,011134020618",FIDEOS TERRABUSI TIRABUZON X500G (B),"829,0","1200,0","1032,015",6,NINI,"19,671710198010693","203,0150000000001"
101190,Fideos TERRABUSI spaghetti x500gr,"1200,0","1119,0",,"1120,0",,"914,09",,"1200,0",,,,"979,0",,"829,0","1150,0","979,0",,"1063,011134020618",FIDEOS TERRABUSI SPAGHETTI X500GR,"829,0","1200,0","1032,015",6,NINI,"19,671710198010693","203,0150000000001"
101230,Helado en polvo EXQUISITA chocol.x55gr,,,,,,,,,,,,,,,,"185,0",,"185,0",HELADO EN POLVO EXQUISITA CHOCOL.X55GR,"185,0","185,0","185,0",1,VITAL,"0,0","0,0"
101233,Helado en polvo EXQUISITA vain.x52/55gr,,,,"1500,0",,,,"1600,0",,,,,,"1304,97",,"1305,0",,"1444,9914285714287",HELADO EN POLVO EXQUISITA VAIN.X52/55GR,"1304,97","1500,0","1369,99",3,NINI,"4,746020043941925","65,01999999999998"
101262,Flan ROYAL de vainilla x 60gr,"1329,0","1329,0",,"1330,0",,,,"1400,0",,,,"1196,0",,,,"999,0",,"1263,8333333333333",FLAN ROYAL DE VAINILLA X 60GR,"999,0","1330,0","1219,3333333333333",3,VITAL,"18,06998359759431","220,33333333333326"
101277,Gelatina ROYAL de frutilla x40gr,"1329,0","1329,0",,"1330,0",,"899,03",,"1400,0",,,,"1130,0",,,"1332,0","1129,0",,"1234,7537499999999",GELATINA ROYAL DE FRUTILLA X40GR,"899,03","1332,0","1203,806",5,DIARCO,"25,317700692636524","304,77600000000007"
101295,Postre ROYAL de chocolate x65gr,"1399,0","1399,0",,"1400,0",,"1182,05",,"1500,0",,,,"1189,0","1199,9","1376,61","1450,0","1179,0",,"1327,4560000000001",POSTRE ROYAL DE CHOCOLATE X65GR,"1179,0","1450,0","1312,3657142857144",7,VITAL,"10,16223700710604","133,36571428571438"
101298,Crema ROYAL chantilly en polvo x50gr,"1829,0","1829,0",,"1830,0",,,,,,,,,,"1858,55",,"1595,0","1499,0","1740,0916666666665",CREMA ROYAL CHANTILLY EN POLVO X50GR,"1499,0","1858,55","1722,31",5,YAGUAR,"12,965726262984012","223,30999999999995"
101332,Bizcochos 9 DE ORO agridulce x210/215gr,,,,,,,,,,,,,,,,"300,0",,"300,0",BIZCOCHOS 9 DE ORO AGRIDULCE X210/215GR,"300,0","300,0","300,0",1,VITAL,"0,0","0,0"
101360,Galletitas CEREALITAS 3ux200gr,,,,,,,,,,,,,,,,"449,0",,"449,0",GALLETITAS CEREALITAS 3UX200GR,"449,0","449,0","449,0",1,VITAL,"0,0","0,0"
101367,Galletitas CHOCOLINAS x170/150g,"1749,0","1749,0",,"1808,0",,"1393,01",,"1900,0",,,,"1195,0","1449,89","1248,95","1850,0","1389,0","1451,0","1562,0772727272727",GALLETITAS CHOCOLINAS X170/150G,"1248,95","1850,0","1542,35625",8,NINI,"19,023247709470493","293,40625"
101368,Galletitas CHOCOLINAS x250/262grs,"2219,0","2209,0",,"2420,0","2218,0","1922,0199999999998",,"2355,0",,,,"1649,0","1649,9000000000003","1889,04","2400,0","1899,0","1842,0","2047,131891891892",GALLETITAS CHOCOLINAS X250/262 GR,"1649,9000000000003","2420,0","2030,12",8,MAXICONSUMO,"18,728942131499597","380,2199999999996"
101372,Galletitas CRIOLLITAS 3ux100gr,"1700,0","1719,0",,"1719,0",,"1446,01",,"1800,0",,"1524,99",,"1409,0",,"1388,95","1750,0","1445,0","1330,0","1566,540909090909",GALLETITAS CRIOLLITAS 3UX100GR,"1330,0","1750,0","1537,99375",8,YAGUAR,"13,523705801795364","207,9937500000001"
101373,Galletitas CRIOLLITAS x100gr,"609,0",,,"637,0",,"524,05",,,,"510,0",,,,,"650,0","515,0","514,0","565,5785714285714",GALLETITAS CRIOLLITAS X100GR,"510,0","650,0","565,5785714285714",7,MAKRO,"9,826852401459945","55,57857142857142"
101374,Galletitas CRIOLLITAS sin sal x169gr,,,,"1073,0",,,,,,,,"909,0",,,,"859,0",,"947,0",GALLETITAS CRIOLLITAS SIN SAL X169GR,"859,0","1073,0","966,0",2,VITAL,"11,076604554865424","107,0"
101375,Galletitas CRIOLLITAS mas grandes 169gr,"1089,0",,,"1088,99",,,,,,,,,,,,"895,0","846,0","979,7475",GALLETITAS CRIOLLITAS MAS GRANDES 169GR,"846,0","1089,0","979,7475",4,YAGUAR,"13,651221360605662","133,74749999999995"
101381,Galletitas CRIOLLITAS sin sal 3x169gr,,,,"2922,0",,,,,,,,"2427,0","2399,89",,,"2349,0",,"2524,4725",GALLETITAS CRIOLLITAS SIN SAL 3X169GR,"2349,0","2922,0","2556,963333333333",3,VITAL,"8,133215311391501","207,96333333333314"
101394,Galletitas surtido DIVERSION x400g,"2599,0","2659,0",,"2659,0","2599,0",,,"2800,0",,"2189,0",,"2075,0",,,"2700,0","2175,0","2298,0","2475,3",GALLETITAS SURTIDO DIVERSION X400G,"2175,0","2700,0","2436,6666666666665",6,VITAL,"10,738714090287273","261,6666666666665"
101420,Galletitas LIA surtido x400g,,,,,,"1399,06",,,,,,,"1699,9",,,"1699,0","1596,0","1597,992",GALLETITAS LIA SURTIDO X400G,"1399,06","1699,9","1598,49",4,DIARCO,"12,476149365964133","199,43000000000006"
101426,Galletitas LINCOLN x153gr,"1609,0","1609,0",,"1610,0",,,,"1700,0",,,,,,"1299,0",,"1399,0",,"1537,6666666666667",GALLETITAS LINCOLN X153GR,"1299,0","1610,0","1479,25",4,NINI,"12,185229001183032","180,25"
101437,Galletitas MANA vainilla x145/136gr,"1175,0","1169,0",,"1175,0","1174,0","951,0",,"1250,0",,,,,"949,9",,"1200,0","949,0","943,0","1093,59",GALLETITAS MANA VAINILLA X145/136GR,"943,0","1200,0","1048,9857142857143",7,YAGUAR,"10,103637527407425","105,98571428571427"
101451,Galletitas MEDIA TARDE x105gr,"659,0",,,"662,0",,"447,03",,"700,0",,,,,,,"700,0","489,0",,"624,568125",GALLETITAS MEDIA TARDE X105GR,"447,03","700,0","591,406",5,DIARCO,"24,412332644579188","144,37599999999998"
101456,Galletitas MELITAS x159/170gr,"1300,0",,,"1311,0",,,,"1400,0",,,,"1029,0",,"1099,03","1350,0","1029,0","1039,0","1209,685909090909",GALLETITAS MELITAS X159/170GR,"1029,0","1350,0","1188,0049999999999",6,VITAL,"13,384202928438846","159,00499999999988"
101462,Obleas OPERA 4ux55gr,"2519,0","2529,0",,"2529,0","2530,0","2141,03",,,,,,"1955,0","1899,9","2049,0",,"2199,0","2177,0","2252,793",OBLEAS OPERA 4UX55GR,"1899,9","2529,0","2216,2757142857145",7,MAXICONSUMO,"14,275106307686064","316,37571428571437"
101479,Galletitas RUMBA 3ux110/108gr,"3600,0","3959,0","3490,0","3950,0","3600,0",,,"4100,0",,,,,"3299,9","2739,0","4000,0","3135,0",,"3587,29",GALLETITAS RUMBA 3UX110/108GR,"2739,0","4000,0","3453,9833333333336",6,NINI,"20,7002542957648","714,9833333333336"
101480,S=SUSPENDIDO,,,,,,,,,,,,,,,,"649,0",,"649,0",S=SUSPENDIDO,"649,0","649,0","649,0",1,VITAL,"0,0","0,0"
101509,Galletitas TRAVIATA x108gr,"709,0","709,0",,"709,0",,,,"750,0",,,,"569,0",,,,"585,0","587,0","659,7142857142857",GALLETITAS TRAVIATA X108GR,"585,0","709,0","647,5",4,VITAL,"9,652509652509652","62,5"
101511,Galletitas TRAVIATA 3ux108gr,"1900,0","1909,0",,"2070,99","1903,0","1578,93",,"2050,0",,"1539,0",,"1392,0","1599,9000000000003",,"1950,0","1599,0","1572,0","1734,30972972973",GALLETITAS TRAVIATA 3UX108GR,"1539,0","2070,99","1726,2275",8,MAKRO,"10,846050129545496","187,22749999999996"
101524,GRASA esani Cerdo x500gr,,,,,,,,,,,,,,"2137,7",,"2149,0",,"2141,4666666666667",GRASA ESANI CERDO X500GR,"2137,7","2149,0","2143,35",2,NINI,"0,26360603727809695","5,650000000000091"
101525,GRASA esani Vacuna x500gr,,"2719,0",,,,,,,,,,,,"2117,49",,"2149,0","1999,0","2259,997142857143",GRASA ESANI VACUNA X500GR,"1999,0","2149,0","2088,4966666666664",3,YAGUAR,"4,285219511961545","89,49666666666644"
101546,Harina MORIXE 000 x1kg,"945,0","979,0",,"989,0",,,,"1000,0",,"1110,0","649,0","749,0",,"699,4750000000001","599,0","749,0",,"840,5866197183095",HARINA MORIXE 000 X1KG,"599,0","1110,0","848,5791666666668",6,PLAZA VEA,"29,411418105755217","249,57916666666677"
101547,Harina MORIXE 0000 x1kg,"1299,0","1339,0",,"1299,0","1297,0",,,"1250,0",,"1130,0",,"935,0",,"973,6",,"969,0",,"1177,305882352941",HARINA MORIXE 0000 X1KG,"969,0","1299,0","1134,1200000000001",5,VITAL,"14,559305893556246","165,12000000000012"
101548,Harina MORIXE leudante x1kg,"1560,0","1569,0",,"1570,0","1560,0",,,,,"1290,01",,"1245,0",,"1304,77",,"1299,0",,"1433,104",HARINA MORIXE LEUDANTE X1KG,"1290,01","1570,0","1404,756",5,MAKRO,"8,168393656976734","114,7460000000001"
101570,Polenta PRESTOPRONTA x490gr,"1529,0",,,"1599,0","1529,0","989,72",,"1650,0",,"799,0",,"1199,0",,"1198,98","1600,0","1199,0","1204,0","1317,8818181818183",POLENTA PRESTOPRONTA X490GR,"799,0","1600,0","1264,8375",8,MAKRO,"36,8298299188631","465,8375000000001"
101571,Polenta PRESTOPRONTA x730/750gr,"2189,0",,,"2199,0","2190,0","1444,5",,"2350,0",,,,"1569,0","1699,89","1644,38","2190,0","1569,0",,"1922,1336842105263",POLENTA PRESTOPRONTA X730/750GR,"1444,5","2199,0","1847,967142857143",7,DIARCO,"21,8330257881827","403,467142857143"
101590,Crema COFFEE MATE original x170g,"4730,0",,,"4967,0",,"4386,73",,"5250,0",,,,,,,"5050,0","4119,0","4599,0","4811,226486486486",CREMA COFFEE MATE ORIGINAL X170G,"4119,0","5050,0","4641,955",6,VITAL,"11,265835192284284","522,9549999999999"
101657,Mayonesa DANICA sachet 192ux8gr,,,,,,,,,,,,,,,,"499,0",,"499,0",MAYONESA DANICA SACHET 192UX8GR,"499,0","499,0","499,0",1,VITAL,"0,0","0,0"
101660,Mostaza DANICA sachet 192ux8gr,,,,,,,,,,,,,,,,"535,0",,"535,0",MOSTAZA DANICA SACHET 192UX8GR,"535,0","535,0","535,0",1,VITAL,"0,0","0,0"
101664,Ketchup DANICA sachet 192ux8gr,,,,,,,,,,,,,,,,"589,0",,"589,0",KETCHUP DANICA SACHET 192UX8GR,"589,0","589,0","589,0",1,VITAL,"0,0","0,0"
101668,Mayonesa FANACOA bolsa x2.755kg,,,,,,"8221,04",,,,,,,,,,"6999,0",,"7610,02",MAYONESA FANACOA BOLSA X2.755KG,"6999,0","8221,04","7610,02",2,VITAL,"8,029151040338926","611,0200000000004"
101707,Mayonesa HELLMANNS bolsa x2.755kg,,,,,,"12684,01",,,,,,,"10699,9",,,"13225,0",,"12202,970000000001",MAYONESA HELLMANNS BOLSA X2.755KG,"10699,9","13225,0","12202,970000000001",3,MAXICONSUMO,"12,317247358634836","1503,0700000000015"
101733,Mayonesa MAYOLIVA doy pack x500gr,"4115,0","4359,0",,"4114,0",,,,"4350,0",,,,"3525,0","3999,9","3432,73","4150,0","3579,0","3619,0","3879,6690909090908",MAYONESA MAYOLIVA DOY PACK X500GR,"3432,73","4150,0","3858,5185714285717",7,NINI,"11,035027136617575","425,7885714285717"
101736,Mayonesa NATURA sachet x125g,,,,,,"547,04",,,,"415,0",,"519,0","449,9","514,48","700,0","519,0","429,0","511,6775",MAYONESA NATURA SACHET X125G,"415,0","700,0","510,63142857142856",7,MAKRO,"18,728073365748845","95,63142857142856"
101737,Mayonesa NATURA doy pack x250gr,,"1401,0",,"1323,0","1400,0","1099,04",,"1400,0",,"1165,0",,,"1049,9","1151,06","1350,0","1155,0","1169,0","1242,090909090909",MAYONESA NATURA DOY PACK X250GR,"1049,9","1350,0","1182,75",8,MAXICONSUMO,"11,232297611498618","132,8499999999999"
101740,Mayonesa NATURA d/p x500g,"2475,0","2622,0",,"2474,0","2622,0","2451,04",,"2470,0",,"2264,99",,"2155,0","2499,9","2254,82","2500,0","2155,0","2289,0","2402,519230769231",MAYONESA NATURA D/P X500G,"2155,0","2500,0","2373,75",9,VITAL,"9,215376513954714","218,75"
101741,Mayonesa NATURA d/p x1kg,,,,"4803,0","5089,0","4489,04",,"5050,0",,"4565,0",,"4175,0",,"4199,05","4850,0","4199,0","3999,0","4541,808999999999",MAYONESA NATURA D/P X1KG,"3999,0","4850,0","4443,441428571428",7,YAGUAR,"10,002189422677207","444,44142857142833"
101742,Mayonesa NATURA bolsa x3kg,,,,,,"14323,01",,,,,,,"12999,89",,,"13639,0","13639,0","13651,828571428572",MAYONESA NATURA BOLSA X3KG,"12999,89","14323,01","13650,225",4,MAXICONSUMO,"4,764280442263779","650,335000000001"
101760,Mostaza SAVORA original sachet x60g,,,,,,"498,94",,,,"640,0",,,,,,"589,0",,"575,98",MOSTAZA SAVORA ORIGINAL SACHET X60G,"498,94","640,0","575,98",3,DIARCO,"13,375464425848124","77,04000000000002"
101765,Mostaza SAVORA original bolsa x3kg,,,,,,"11137,02",,,,,,,"9999,9",,,"9999,0",,"10378,64",MOSTAZA SAVORA ORIGINAL BOLSA X3KG,"9999,0","11137,02","10378,640000000001",3,VITAL,"3,6578973738370464","379,64000000000124"
101786,Mermelada ARCOR ciruela light x390gr,"3249,0","3249,0",,"3249,0","3250,0",,,"3350,0",,,,,,,,"2829,0","3029,0","3172,1428571428573",MERMELADA ARCOR CIRUELA LIGHT X390GR,"2829,0","3249,0","3089,0",4,VITAL,"8,416963418582066","260,0"
101787,Mermelada ARCOR ciruela x454g,"2979,0","2979,0",,"2978,0","2980,0","2304,44",,"3150,0",,,,"2299,0","2699,9","2165,04","3100,0","2595,0",,"2748,125454545455",MERMELADA ARCOR CIRUELA X454G,"2165,04","3100,0","2688,7685714285717",7,NINI,"19,478380437566223","523,7285714285717"
101788,Mermelada ARCOR damasco x454g,"2979,0","2979,0",,"2978,0","2980,0","2304,44",,"3150,0",,,,"2532,0",,,"3100,0","2529,0","2799,0","2849,0463157894737",MERMELADA ARCOR DAMASCO X454G,"2304,44","3100,0","2781,5733333333337",6,DIARCO,"17,153361646646033","477,13333333333367"
101789,Mermelada ARCOR durazno x454g,"2979,0","2979,0",,"2978,0","2980,0","2304,44",,"3150,0",,,,"2299,0","2699,9","2165,04","3100,0","2595,0",,"2748,125454545455",MERMELADA ARCOR DURAZNO X454G,"2165,04","3100,0","2688,7685714285717",7,NINI,"19,478380437566223","523,7285714285717"
101790,Mermelada ARCOR durazno light x390gr,"3249,0","3249,0",,"3249,0","3250,0",,,"3350,0",,,,"2829,0",,,"3250,0","2829,0","3029,0","3142,6666666666665",MERMELADA ARCOR DURAZNO LIGHT X390GR,"2829,0","3250,0","3121,2",5,VITAL,"9,361783929257971","292,1999999999998"
101791,Mermelada ARCOR frutilla ligth x390gr,"4305,0",,,"4323,0","4320,0",,,,,"5029,0",,"3659,0",,,,"3659,0","4199,0","4213,428571428572",MERMELADA ARCOR FRUTILLA LIGTH X390GR,"3659,0","5029,0","4303,0",5,VITAL,"14,96630257959563","644,0"
101792,Mermelada ARCOR frutilla x454gr,"3990,0","3969,0",,,"3940,0","2881,13",,,,"3565,0",,"2745,0",,,,"2879,0",,"3424,1614285714286",MERMELADA ARCOR FRUTILLA X454GR,"2879,0","3990,0","3328,7825000000003",4,VITAL,"13,51192215171764","449,78250000000025"
101795,Mermelada ARCOR naranja x454g,"2979,0","2979,0",,"2978,0","2980,0",,,"3150,0",,,,"2319,0",,,"3100,0","2595,0","2899,0","2903,705882352941",MERMELADA ARCOR NARANJA X454G,"2595,0","3100,0","2910,2",5,VITAL,"10,830870730533979","315,1999999999998"
101796,Mermelada ARCOR damasco light x390gr,"3249,0",,,"3249,0","3250,0",,,"3350,0",,,,"2762,0",,,,"2829,0","3029,0","3102,5714285714284",MERMELADA ARCOR DAMASCO LIGHT X390GR,"2829,0","3249,0","3089,0",4,VITAL,"8,416963418582066","260,0"
101818,Mermelada BC arandanos x390gr,"4920,0",,,,"4920,0","3763,95",,,,,,"4182,0",,,,"4179,0",,"4392,99",MERMELADA BC ARANDANOS X390GR,"3763,95","4920,0","4287,650000000001",3,DIARCO,"12,214149942276087","523,7000000000007"
101819,Mermelada BC ciruela x390gr,"3739,0","3739,0",,"3742,0","3740,0","2981,44",,"3727,0",,"2999,0",,"3178,0","3299,9","2858,01","3618,0","3175,0","3399,0","3399,6423076923074",MERMELADA BC CIRUELA X390GR,"2858,01","3742,0","3312,3722222222223",9,NINI,"13,71712451801075","454,36222222222204"
101820,Mermelada BC damasco x390gr,"3739,0","3739,0",,"3742,0","3740,0","2981,44",,"3727,0",,"2999,0",,"3178,0","3299,9","2858,01","3618,0","3175,0","3399,0","3399,6423076923074",MERMELADA BC DAMASCO X390GR,"2858,01","3742,0","3312,3722222222223",9,NINI,"13,71712451801075","454,36222222222204"
101821,Mermelada BC durazno x390gr,"3429,0","3429,0",,"3742,0","3740,0","2981,44",,"3727,0",,"3435,0",,"2859,0","3299,9",,"3618,0","2985,0","3399,0","3404,5078260869564",MERMELADA BC DURAZNO X390GR,"2981,44","3742,0","3361,1675",8,DIARCO,"11,297488149578976","379,72749999999996"
101823,Mermelada BC frutilla x390gr,"4659,0","4659,0",,"4662,0","4660,0","3763,95",,"4871,0",,"4380,0",,"3960,0","4349,89","3958,99","4750,0","4055,0","4199,0","4379,063846153846",MERMELADA BC FRUTILLA X390GR,"3763,95","4750,0","4308,647777777778",9,DIARCO,"12,641965783026036","544,6977777777784"
