Material,Descripcion_Norm,Rubro,CARREFOUR,CHANGO MAS,COOPERATIVA OBRERA (Bahia Blanca),COTO,DIA %,DIARCO,Hergo (MDP),JUMBO,LUVIK S.A.,MAKRO,MAXI CARREFOUR,MAXICONSUMO,"Mar del Plata, EL GAUCHITO",NINI,PLAZA VEA,VITAL,YAGUAR,Unidad_Metrica,Marca_Sugerida,Nombre_Unificado,Precio_Minimo,Precio_Maximo,Precio_Promedio,Competidores_Activos,Ganador,Tipo_Ganador,Ahorro_Pct,Ahorro_Abs,Es_Bomba
189154,GOMITAS YUMMY DIENTES X150G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"1535,0",,150GR,GOMITAS,GOMITAS YUMMY DIENTES X150G,"1535,0","1535,0","1535,0",1,VITAL,LISTA,"0,0","0,0",False
189155,GOMITAS YUMMY DIENTES X500G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"4899,0",,500GR,GOMITAS,GOMITAS YUMMY DIENTES X500G,"4899,0","4899,0","4899,0",1,VITAL,LISTA,"0,0","0,0",False
189156,GOMITAS YUMMY HUEVOS FRITOS X500G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"4899,0",,500GR,GOMITAS,GOMITAS YUMMY HUEVOS FRITOS X500G,"4899,0","4899,0","4899,0",1,VITAL,LISTA,"0,0","0,0",False
189159,CUBRECAMA CAPRI REVERSIBLE C/FUNDAS TWIN,FRAZADAS,,,,,,,,,,,,,,,,"29999,0",,S/U,CUBRECAMA,CUBRECAMA CAPRI REVERSIBLE C/FUNDAS TWIN,"29999,0","29999,0","29999,0",1,VITAL,LISTA,"0,0","0,0",False
189160,CUBRECAMA CAPRI REVERSIBLE C/FUNDA QUEEN,FRAZADAS,,,,,,,,,,,,,,,,"34999,0",,S/U,CUBRECAMA,CUBRECAMA CAPRI REVERSIBLE C/FUNDA QUEEN,"34999,0","34999,0","34999,0",1,VITAL,LISTA,"0,0","0,0",False
189161,CUBRECAMA CAPRI REVERSIBLE C/FUNDAS KING,FRAZADAS,,,,,,,,,,,,,,,,"49999,0",,S/U,CUBRECAMA,CUBRECAMA CAPRI REVERSIBLE C/FUNDAS KING,"49999,0","49999,0","49999,0",1,VITAL,LISTA,"0,0","0,0",False
189162,CUBRECAMA LUXOR M.FIBRA PREWASHED C/F 1,FRAZADAS,,,,,,,,,,,,,,,,"29999,0",,S/U,CUBRECAMA,CUBRECAMA LUXOR M.FIBRA PREWASHED C/F 1,"29999,0","29999,0","29999,0",1,VITAL,LISTA,"0,0","0,0",False
189163,CUBRECAMA LUXOR M.FIBRA PREWASHED C/F 2,FRAZADAS,,,,,,,,,,,,,,,,"44999,0",,S/U,CUBRECAMA,CUBRECAMA LUXOR M.FIBRA PREWASHED C/F 2,"44999,0","44999,0","44999,0",1,VITAL,LISTA,"0,0","0,0",False
189164,CUBRECAMA LUXOR M.FIBRA PREWASHED C/F 3,FRAZADAS,,,,,,,,,,,,,,,,"49999,0",,S/U,CUBRECAMA,CUBRECAMA LUXOR M.FIBRA PREWASHED C/F 3,"49999,0","49999,0","49999,0",1,VITAL,LISTA,"0,0","0,0",False
189165,"SMART TV PHILIPS 4K 75"" AMBILIGHT",TELEVISORES,"2099000,0","2199999,0",,,,,,,,,,,,,,"1799988,0",,4000GR,SMART,"SMART TV PHILIPS 4K 75"" AMBILIGHT","1799988,0","2199999,0","2032995,6666666667",3,VITAL,LISTA,"11,461296769447127","233007,66666666674",False
189166,LAMPARA LEDVANCE DESKLUM 3W BLANCO,LAMPARAS,"29473,0",,,,,,,,,,,,,,,"19999,0",,S/U,LAMPARA,LAMPARA LEDVANCE DESKLUM 3W BLANCO,"19999,0","29473,0","24736,0",2,VITAL,LISTA,"19,15022639068564","4737,0",False
189167,LAMPARA LEDVANCE DESKLUM 3W NEGRO,LAMPARAS,"29473,0",,,,,,,,,,,,,,,"19999,0",,S/U,LAMPARA,LAMPARA LEDVANCE DESKLUM 3W NEGRO,"19999,0","29473,0","24736,0",2,VITAL,LISTA,"19,15022639068564","4737,0",False
189168,REGALIZ BULLDOG CINTAS ÁCIDAS X60G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"999,0",,60GR,REGALIZ,REGALIZ BULLDOG CINTAS ÁCIDAS X60G,"999,0","999,0","999,0",1,VITAL,LISTA,"0,0","0,0",False
189170,SALSA BACON HELLMANNS STRGR THGS X250G,SALSA BARBACOA,,,,,,,,,,,,,,,,"2199,0",,250GR,SALSA,SALSA BACON HELLMANNS STRGR THGS X250G,"2199,0","2199,0","2199,0",1,VITAL,LISTA,"0,0","0,0",False
189171,PRALINE BARILOCHE PISTACHO Y MANÍ X150G,GARRAPIÑADAS,,,,,,,,,,,,,,,,"10999,0",,150GR,PRALINE,PRALINE BARILOCHE PISTACHO Y MANÍ X150G,"10999,0","10999,0","10999,0",1,VITAL,LISTA,"0,0","0,0",False
189172,AVELLANAS BARILOCHE C/CHOCOLATE X100G,AVELLANAS,,,,,,,,,,,,,,,,"4199,0",,100GR,AVELLANAS,AVELLANAS BARILOCHE C/CHOCOLATE X100G,"4199,0","4199,0","4199,0",1,VITAL,LISTA,"0,0","0,0",False
189173,SABORIZANTE KNORR C/BSA BARBACOA X35G,SABORIZANTES,"3049,0","3049,0",,"3055,0",,,,,,,,,,"2318,83",,"2499,0","2509,0",35GR,SABORIZANTE,SABORIZANTE KNORR C/BSA BARBACOA X35G,"2318,83","3055,0","2746,638333333334",6,NINI,LISTA,"15,575706788237516","427,80833333333385",False
189179,"SMART LED TV SAMSUNG 55"" CRYSTAL  UHD 4K",SMART TV,,,,,,,,"999999,0",,,,,,,,"899999,0",,4000GR,SMART,"SMART LED TV SAMSUNG 55"" CRYSTAL  UHD 4K","899999,0","999999,0","949999,0",2,VITAL,LISTA,"5,263163434908879","50000,0",False
189180,"SMART LED TV SAMSUNG 65"" CRYSTAL  UHD 4K",SMART TV,,,,,,,,,,,,,,,,"1399999,0",,4000GR,SMART,"SMART LED TV SAMSUNG 65"" CRYSTAL  UHD 4K","1399999,0","1399999,0","1399999,0",1,VITAL,LISTA,"0,0","0,0",False
189181,ARANDANOS BARILOCHE C/CHOCOLATE DUO X80G,almendras de chocola,,,,,,,,,,,,,,,,"4999,0",,80GR,ARANDANOS,ARANDANOS BARILOCHE C/CHOCOLATE DUO X80G,"4999,0","4999,0","4999,0",1,VITAL,LISTA,"0,0","0,0",False
189182,CEREAL BARILOCHE BAÑADO C/CHOCOLATE X100,confite mani de cres,,,,,,,,,,,,,,,,"3199,0",,S/U,CEREAL,CEREAL BARILOCHE BAÑADO C/CHOCOLATE X100,"3199,0","3199,0","3199,0",1,VITAL,LISTA,"0,0","0,0",False
189183,SABORIZANTE KNORR C/BSA FINAS HIERB X21G,SABORIZANTES,"3099,0",,,"3099,0",,,,,,,,,,,,"2415,0",,21GR,SABORIZANTE,SABORIZANTE KNORR C/BSA FINAS HIERB X21G,"2415,0","3099,0","2871,0",3,VITAL,LISTA,"15,882967607105538","456,0",False
189184,SABORIZANTE KNORR C/BSA ORIENTAL X21G,SABORIZANTES,"3055,0",,,"3055,0",,,,,,,,,,,,"2415,0",,21GR,SABORIZANTE,SABORIZANTE KNORR C/BSA ORIENTAL X21G,"2415,0","3055,0","2841,6666666666665",3,VITAL,LISTA,"15,014662756598234","426,6666666666665",False
189185,CREMA DENT COLGATE TOTAL ORIG MINT X90G,CREMAS DENTALES,"5770,0",,,"5774,0","6120,0",,,,,,,,,,,"4609,0",,90GR,CREMA,CREMA DENT COLGATE TOTAL ORIG MINT X90G,"4609,0","6120,0","5568,25",4,VITAL,LISTA,"17,227135994253132","959,25",False
189186,CREMA DENT COLGATE TOTAL ORIG MINT X140G,CREMAS DENTALES,"8539,0","9059,0",,"8539,0","9050,0","6394,0",,"9000,0",,,,,,,"8550,0","6459,0",,140GR,CREMA,CREMA DENT COLGATE TOTAL ORIG MINT X140G,"6394,0","9059,0","8198,75",8,DIARCO,LISTA,"22,01250190577832","1804,75",False
189187,CREMA DENT COLGATE TOTAL ORIG MINT X50G,CREMAS DENTALES,,"4419,0",,,"3820,0","2399,01",,"4400,0",,,,,,"2839,4","4200,0","3399,0",,50GR,CREMA,CREMA DENT COLGATE TOTAL ORIG MINT X50G,"2399,01","4419,0","3639,4871428571428",7,DIARCO,OFERTA,"34,083844623320154","1240,4771428571426",True
189189,BOLSO MATERO,S/D,,,,,,,,,,,,,,,,"19000,0",,S/U,BOLSO,BOLSO MATERO,"19000,0","19000,0","19000,0",1,VITAL,LISTA,"0,0","0,0",False
189190,ALL BODY DEO DOVE LAVENDER X150ML,DESODORANTES CORPORA,"6825,0","6829,0",,"6824,0","6990,0","5374,4",,"7200,0",,,"5801,0","4299,89",,"4239,2","6850,0","4299,0","4199,0",150ML,ALL,ALL BODY DEO DOVE LAVENDER X150ML,"4199,0","7200,0","5810,874166666666",12,YAGUAR,LISTA,"27,73892740464034","1611,8741666666656",True
189191,ALL BODY DEO DOVE RASPBERRY X150ML,DESODORANTES CORPORA,"6825,0","6829,0",,"6824,0","6990,0","5374,4",,"7200,0",,,"5801,0","4299,89",,"4239,2","6850,0","4299,0","4199,0",150ML,ALL,ALL BODY DEO DOVE RASPBERRY X150ML,"4199,0","7200,0","5810,874166666666",12,YAGUAR,LISTA,"27,73892740464034","1611,8741666666656",True
189192,ALL BODY DEO DOVE MEN SHEA BUTTER X150ML,DESODORANTES CORPORA,"6825,0","6829,0",,"6824,0","6990,0","5374,4",,"7200,0",,,"5801,0","4299,89",,"4239,2","6850,0","4299,0","4199,0",150ML,ALL,ALL BODY DEO DOVE MEN SHEA BUTTER X150ML,"4199,0","7200,0","5810,874166666666",12,YAGUAR,LISTA,"27,73892740464034","1611,8741666666656",True
189193,ALL BODY DEO DOVE MEN FIG SUEDE X150ML,DESODORANTES CORPORA,"6825,0","6829,0",,"6824,0","6990,0","5374,4",,"7200,0",,,"5801,0","4299,89",,"4239,2","6850,0","4299,0","4199,0",150ML,ALL,ALL BODY DEO DOVE MEN FIG SUEDE X150ML,"4199,0","7200,0","5810,874166666666",12,YAGUAR,LISTA,"27,73892740464034","1611,8741666666656",True
189194,ALL BODY DEO REXONA WILD ROSE X150ML,DESODORANTES CORPORA,"5739,0","5739,0",,"5740,0","5890,0","4600,24",,"6050,0",,,"4878,0","3699,9",,"3527,2","5750,0","3699,0","3529,0",150ML,ALL,ALL BODY DEO REXONA WILD ROSE X150ML,"3527,2","6050,0","4903,445",12,NINI,OFERTA,"28,066899904047055","1376,245",True
189195,ALL BODY DEO REXONA FRESH CITRIC X150ML,DESODORANTES CORPORA,"5739,0","5739,0",,"5740,0","5890,0","4600,24",,"6050,0",,,"4878,0","3699,9",,"3527,2","5750,0","3699,0","3529,0",150ML,ALL,ALL BODY DEO REXONA FRESH CITRIC X150ML,"3527,2","6050,0","4903,445",12,NINI,OFERTA,"28,066899904047055","1376,245",True
189196,ALL BODY DEO REXONA MEN OCEAN X150ML,DESODORANTES CORPORA,"5739,0","5739,0",,"5740,0","5890,0","4600,24",,"6050,0",,,"4878,0","3699,9",,"3527,2","5750,0","3699,0","3529,0",150ML,ALL,ALL BODY DEO REXONA MEN OCEAN X150ML,"3527,2","6050,0","4903,445",12,NINI,OFERTA,"28,066899904047055","1376,245",True
189197,ALL BODY DEO REXONA MEN ACTIVE X150ML,DESODORANTES CORPORA,"5739,0","5739,0",,"5740,0","5890,0","4600,24",,"6050,0",,,"4878,0","3699,9",,"3527,2","5750,0","3699,0","3529,0",150ML,ALL,ALL BODY DEO REXONA MEN ACTIVE X150ML,"3527,2","6050,0","4903,445",12,NINI,OFERTA,"28,066899904047055","1376,245",True
189198,GARRAPIÑADAS DE ALMENDRA PLEANARIO X80G,GARRAPIÑADA,,,,,,,,,,,,,,,,"2699,0",,80GR,GARRAPIÑADAS,GARRAPIÑADAS DE ALMENDRA PLEANARIO X80G,"2699,0","2699,0","2699,0",1,VITAL,LISTA,"0,0","0,0",False
189205,LAVARROPA DREAN SEMIAUTOMATICO 5KG,LAVARROPAS,,,,,,,,"176799,0",,,,,,,"176799,0","199998,0",,5000GR,LAVARROPA,LAVARROPA DREAN SEMIAUTOMATICO 5KG,"176799,0","199998,0","184532,0",3,"JUMBO, PLAZA VEA",LISTA,"4,190601088158152","7733,0",False
189206,BOCADITOS DE POLLO GTA X1KG,REBOZADOS,,,,"12999,0",,"8321,17",,,,,,,,,,"9999,0",,1000GR,BOCADITOS,BOCADITOS DE POLLO GTA X1KG,"8321,17","12999,0","10439,723333333333",3,DIARCO,LISTA,"20,293194232158772","2118,5533333333333",False
189207,FORMADOS DE POLLO GTA RICOSAURIOS X1KG,REBOZADOS,,,,"13899,0",,"9280,03",,,,,,,,,,"10999,0",,1000GR,FORMADOS,FORMADOS DE POLLO GTA RICOSAURIOS X1KG,"9280,03","13899,0","11392,676666666666",3,DIARCO,LISTA,"18,543900862630167","2112,6466666666656",False
189208,FORMADOS DE POLLO GTA MEDALLONES X1KG,REBOZADOS,,,,"13899,0",,"8615,99",,,,,,,,,,"10999,0",,1000GR,FORMADOS,FORMADOS DE POLLO GTA MEDALLONES X1KG,"8615,99","13899,0","11171,33",3,DIARCO,LISTA,"22,87408929823038","2555,34",False
189209,ACEITE GIRASOL LEGITIMO X1.5LT,ACEITES,"5200,0","5369,0","4490,0","5367,0","5200,0","4606,05",,"5550,0",,,"4399,0",,,"4459,08","5350,0","4549,0",,1500ML,ACEITE,ACEITE GIRASOL LEGITIMO X1.5LT,"4399,0","5550,0","4958,102727272728",11,MAXI CARREFOUR,LISTA,"11,276545848824515","559,1027272727279",False
189210,BOMBONES HELADOS COFLER BLOCK BITESX180G,BOMBONES HELADO,,,,,"10290,0",,,,,,,,,,,"7699,0",,180GR,BOMBONES,BOMBONES HELADOS COFLER BLOCK BITESX180G,"7699,0","10290,0","8994,5",2,VITAL,LISTA,"14,403246428372896","1295,5",False
189211,PALITO HELADO MOGUL LIMON/FRUTILLA 6X40G,HELADOS,,,,"8179,0",,,,,,,,,,,"8200,0","6199,0",,40GR,PALITO,PALITO HELADO MOGUL LIMON/FRUTILLA 6X40G,"6199,0","8200,0","7526,0",3,VITAL,LISTA,"17,63220834440606","1327,0",False
189212,POSTRE HELADO COFLER BLOCK X500G,HELADOS,,"18029,0",,,,,,"19400,0",,,,,,,"18900,0","13499,0",,500GR,POSTRE,POSTRE HELADO COFLER BLOCK X500G,"13499,0","19400,0","17457,0",4,VITAL,LISTA,"22,67285329667182","3958,0",False
189213,POSTRE HELADO CHOCOTORTA X637G,HELADOS,,"18029,0",,"17999,0",,,,"19500,0",,,,,,,"19000,0","13499,0",,637GR,POSTRE,POSTRE HELADO CHOCOTORTA X637G,"13499,0","19500,0","17605,4",5,VITAL,LISTA,"23,324661751508067","4106,4000000000015",False
189214,POSTRE HELADO TOFI X673G,HELADOS,,"18029,0",,,,,,"19500,0",,,,,,,"19000,0","11939,0",,673GR,POSTRE,POSTRE HELADO TOFI X673G,"11939,0","19500,0","17117,0",4,VITAL,LISTA,"30,25062803061284","5178,0",True
189216,HELADO CHOCOTORTA DDL POTE X275G,HELADOS,,"8569,0",,,,,,,,,,,,,"8600,0","6499,0",,275GR,HELADO,HELADO CHOCOTORTA DDL POTE X275G,"6499,0","8600,0","7889,333333333333",3,VITAL,LISTA,"17,622950819672127","1390,333333333333",False
189217,APERITIVO GANCIA 0.0 SIN ALCOHOL X473ML,APERITIVOS,"2299,0","2399,0",,"2299,0","2400,0","1597,02",,"2350,0",,,"1954,0","1849,9",,,"2200,0","1999,0","2385,0",473ML,APERITIVO,APERITIVO GANCIA 0.0 SIN ALCOHOL X473ML,"1597,02","2400,0","2157,447272727273",11,DIARCO,LISTA,"25,97640646015999","560,4272727272728",True
189218,HELADO COFLER BLOCK POTE X250G,HELADOS,,,,,,,,"9200,0",,,,,,,,"6499,0",,250GR,HELADO,HELADO COFLER BLOCK POTE X250G,"6499,0","9200,0","7849,5",2,VITAL,LISTA,"17,20491751066947","1350,5",False
189219,HELADO AGUILA CHOCOLATE POTE X250G,HELADOS,,,,"7950,0",,,,,,,,,,,,"6499,0",,250GR,HELADO,HELADO AGUILA CHOCOLATE POTE X250G,"6499,0","7950,0","7224,5",2,VITAL,LISTA,"10,042217454495121","725,5",False
189220,TORTA HELADA AGUILA MARQUISE X1.1KG,HELADOS,,"30549,0",,"30545,0",,,,"32100,0",,,,,,,"30550,0","20319,0",,1100GR,TORTA,TORTA HELADA AGUILA MARQUISE X1.1KG,"20319,0","32100,0","28812,6",5,VITAL,LISTA,"29,478769704920758","8493,599999999999",True
189221,BOMBONES HELADOS COFLER DDL BITES X180G,BOMBONES HELADO,,,,"10293,0",,,,,,,,,,,,"7699,0",,180GR,BOMBONES,BOMBONES HELADOS COFLER DDL BITES X180G,"7699,0","10293,0","8996,0",2,VITAL,LISTA,"14,417518897287685","1297,0",False
189226,CAMPERA PUFFER HOMBRE T. S-XXL,CAMPERA,,,,,,,,,,,,,,,,"79999,0",,S/U,CAMPERA,CAMPERA PUFFER HOMBRE T. S-XXL,"79999,0","79999,0","79999,0",1,VITAL,LISTA,"0,0","0,0",False
189227,CAMPERA CLASICA HOMBRE T. S-XXL,CAMPERA,,,,,,,,,,,,,,,,"79999,0",,S/U,CAMPERA,CAMPERA CLASICA HOMBRE T. S-XXL,"79999,0","79999,0","79999,0",1,VITAL,LISTA,"0,0","0,0",False
189228,CAMPERA PUFFER LARGA MUJER T.S-XXL,CAMPERA,,,,,,,,,,,,,,,,"89999,0",,S/U,CAMPERA,CAMPERA PUFFER LARGA MUJER T.S-XXL,"89999,0","89999,0","89999,0",1,VITAL,LISTA,"0,0","0,0",False
189229,GOMITAS MOGUL JELLY B HALLOWEEN X100G,CARAMELOS DE GOMA,,,,"26700,57",,,,,,,,,,,,"30885,0",,100GR,GOMITAS,GOMITAS MOGUL JELLY B HALLOWEEN X100G,"26700,57","30885,0","28792,785",2,COTO,LISTA,"7,266455815232879","2092,215",False
189230,FORMADOS DE POLLO GTA SUPREMA X1KG,REBOZADOS,,,,,,"9674,74",,,,,,,,,,"11499,0",,1000GR,FORMADOS,FORMADOS DE POLLO GTA SUPREMA X1KG,"9674,74","11499,0","10586,869999999999",2,DIARCO,LISTA,"8,615672054157644","912,1299999999992",False
189231,NUGGETS DE POLLO GTA X1KG,REBOZADOS,,,,,,"10881,41",,,,,,,,,,"12999,0",,1000GR,NUGGETS,NUGGETS DE POLLO GTA X1KG,"10881,41","12999,0","11940,205",2,DIARCO,LISTA,"8,867477568433708","1058,795",False
189232,CALAVERA ARCOR HALLOWEEN X350G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"29699,0",,350GR,CALAVERA,CALAVERA ARCOR HALLOWEEN X350G,"29699,0","29699,0","29699,0",1,VITAL,LISTA,"0,0","0,0",False
189233,GOMITAS MOGUL OJITOS HALLOWEEN X500G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"7279,0",,500GR,GOMITAS,GOMITAS MOGUL OJITOS HALLOWEEN X500G,"7279,0","7279,0","7279,0",1,VITAL,LISTA,"0,0","0,0",False
189234,CARAMELOS MOGUL EXTR PALO HALLOWEEN X80G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"1219,0",,80GR,CARAMELOS,CARAMELOS MOGUL EXTR PALO HALLOWEEN X80G,"1219,0","1219,0","1219,0",1,VITAL,LISTA,"0,0","0,0",False
189235,GARRAPIÑADA MANI KING X80G,GARRAPIÑADA,,,,,,,,,,,,,,,,"419,0",,80GR,GARRAPIÑADA,GARRAPIÑADA MANI KING X80G,"419,0","419,0","419,0",1,VITAL,LISTA,"0,0","0,0",False
189236,CALABAZA ARCOR HALLOWEEN X200G,"CARAMELOS, GOMITAS Y","19509,0",,,"19511,9",,,,,,,,,,,,"22569,0",,200GR,CALABAZA,CALABAZA ARCOR HALLOWEEN X200G,"19509,0","22569,0","20529,966666666667",3,CARREFOUR,LISTA,"4,973055647110973","1020,9666666666672",False
189237,CHOCOLATE ROCKLETS MAX MO HALLOWEEN X40G,CHOCOLATES,,,,"1848,5",,,,,,,,,,,"1650,0","2139,0",,40GR,CHOCOLATE,CHOCOLATE ROCKLETS MAX MO HALLOWEEN X40G,"1650,0","2139,0","1879,1666666666667",3,PLAZA VEA,LISTA,"12,195121951219516","229,16666666666674",False
189238,GOMITAS MOGUL EXTR GUSAN HALLOWEEN X80G,"CARAMELOS, GOMITAS Y",,,,"1535,53",,"1487,15",,,,,,,,,,"1299,0",,80GR,GOMITAS,GOMITAS MOGUL EXTR GUSAN HALLOWEEN X80G,"1299,0","1535,53","1440,5600000000002",3,VITAL,LISTA,"9,826734047870284","141,56000000000017",False
189239,MANI CON CHOCOLATE BARILOCHE PREM  X80G,mani de chocolate,,,,,,,,,,,,,,,,"1549,0",,80GR,MANI,MANI CON CHOCOLATE BARILOCHE PREM  X80G,"1549,0","1549,0","1549,0",1,VITAL,LISTA,"0,0","0,0",False
189240,CHUPETIN MR POP'S TUTTIF HALLOWEEN X125G,CHURROS SIMPLES,,,,,,,,,,,,,,,,"1899,0",,125GR,CHUPETIN,CHUPETIN MR POP'S TUTTIF HALLOWEEN X125G,"1899,0","1899,0","1899,0",1,VITAL,LISTA,"0,0","0,0",False
189241,PASAS DE UVA BARILOCHE PREM C/CHOCO X80G,almendras de chocola,,,,,,,,,,,,,,,,"1749,0",,80GR,PASAS,PASAS DE UVA BARILOCHE PREM C/CHOCO X80G,"1749,0","1749,0","1749,0",1,VITAL,LISTA,"0,0","0,0",False
189242,GOMITAS MOGUL EXTR GUSAN HALLOWEEN X500G,CARAMELOS DE GOMA,,,,,,,,,,,,,,,,"9099,0",,500GR,GOMITAS,GOMITAS MOGUL EXTR GUSAN HALLOWEEN X500G,"9099,0","9099,0","9099,0",1,VITAL,LISTA,"0,0","0,0",False
189243,CHUPETIN MR POP'S EVOLUT HALLOWEEN X160G,CHURROS SIMPLES,,,,,,,,,,,,,,,,"5089,0",,160GR,CHUPETIN,CHUPETIN MR POP'S EVOLUT HALLOWEEN X160G,"5089,0","5089,0","5089,0",1,VITAL,LISTA,"0,0","0,0",False
189244,CARAMELOS ARCOR MAST FRU HALLOWEEN X396G,CARAMELO MASTICABLE,,,,,,,,,,,,,,,,"5695,0",,396GR,CARAMELOS,CARAMELOS ARCOR MAST FRU HALLOWEEN X396G,"5695,0","5695,0","5695,0",1,VITAL,LISTA,"0,0","0,0",False
189245,CARAMELOS SUGUS CONF ÁCDS HALLOWEEN X50G,CARAMELOS CONFITADOS,,,,,,,,,,,,,,,,"1499,0",,50GR,CARAMELOS,CARAMELOS SUGUS CONF ÁCDS HALLOWEEN X50G,"1499,0","1499,0","1499,0",1,VITAL,LISTA,"0,0","0,0",False
189247,CARAMELO MOGUL EXTR TUBI HALLOWEEN X100G,CARAMELO MASTICABLE,,,,,,,,,,,,,,,,"1535,0",,100GR,CARAMELO,CARAMELO MOGUL EXTR TUBI HALLOWEEN X100G,"1535,0","1535,0","1535,0",1,VITAL,LISTA,"0,0","0,0",False
189248,MILANESA DE PECETO UG S/GLUTEN X750G,REBOZADOS,"24299,0",,,"24299,0",,,,,,,,,,,,"20655,0","20656,0",750GR,MILANESA,MILANESA DE PECETO UG S/GLUTEN X750G,"20655,0","24299,0","22477,25",4,VITAL,LISTA,"8,107086053676495","1822,25",False
189249,MILANESA DE NALGA UG S/GLUTEN X750G,REBOZADOS,"21869,0",,,"21869,0",,,,"22300,0",,,,,,,,"18590,0","18590,0",750GR,MILANESA,MILANESA DE NALGA UG S/GLUTEN X750G,"18590,0","22300,0","20643,6",5,"VITAL, YAGUAR",LISTA,"9,947877308221429","2053,5999999999985",False
189250,MILANESA DE POLLO UG S/GLUTEN X750G,REBOZADOS,"20655,0",,,"20655,0",,,,,,,,,,,"20100,0","17559,0","17544,0",750GR,MILANESA,MILANESA DE POLLO UG S/GLUTEN X750G,"17544,0","20655,0","19302,6",5,YAGUAR,LISTA,"9,110689751639669","1758,5999999999985",False
189251,HAMBURGUESAS TUKI 2UX55G,HAMBURGUESA CARNE,,,,,,,,,,,,,,,,"1549,0",,2U,HAMBURGUESAS,HAMBURGUESAS TUKI 2UX55G,"1549,0","1549,0","1549,0",1,VITAL,LISTA,"0,0","0,0",False
189252,WAFFLE CONG FORNO DE MINAS CHOCO X6U,PANIF.CONGELADOS,,,,"7599,0",,,,"7600,0",,,,,,,,"6499,0",,6U,WAFFLE,WAFFLE CONG FORNO DE MINAS CHOCO,"6499,0","7600,0","7232,666666666667",3,VITAL,LISTA,"10,143792054567244","733,666666666667",False
189253,WAFFLE CONG FORNO DE MINAS PAN QUESO X5U,PANIF.CONGELADOS,,"9299,0",,"9799,0",,,,,,,,,,,,"8359,0",,5U,WAFFLE,WAFFLE CONG FORNO DE MINAS PAN QUESO,"8359,0","9799,0","9152,333333333334",3,VITAL,LISTA,"8,668099209673313","793,3333333333339",False
189254,LASAGNA CONG SADIA MIX DE QUESOS X350G,COMIDAS CONGELADAS,,,,"7499,0",,"7282,02",,"7900,0",,,,,,,,"6749,0","8168,0",350GR,LASAGNA,LASAGNA CONG SADIA MIX DE QUESOS X350G,"6749,0","8168,0","7519,604000000001",5,VITAL,LISTA,"10,247933268826404","770,6040000000012",False
189255,LASAGNA CONG SADIA BOLOGNESA X350G,COMIDAS CONGELADAS,,,,"7499,0",,"7282,02",,,,,,,,,,"6749,0","8168,0",350GR,LASAGNA,LASAGNA CONG SADIA BOLOGNESA X350G,"6749,0","8168,0","7424,505",4,VITAL,LISTA,"9,098316992176585","675,5050000000001",False
189256,ASADO C/H PORC MEDIAVILLA MARK CONG XKG,S/D,,,,,,,,,,,,,,,,"22999,0",,S/U,ASADO,ASADO C/H PORC MEDIAVILLA MARK CONG XKG,"22999,0","22999,0","22999,0",1,VITAL,LISTA,"0,0","0,0",False
189257,ASADO C/H BANDERITA MEDIAVILLA MARK CONG,S/D,,,,,,,,,,,,,,,,"24999,0",,S/U,ASADO,ASADO C/H BANDERITA MEDIAVILLA MARK CONG,"24999,0","24999,0","24999,0",1,VITAL,LISTA,"0,0","0,0",False
189258,ASADO PLANCHA MEDIAVILLA MARK CONG XKG,S/D,,,,,,,,,,,,,,,,"19999,0",,S/U,ASADO,ASADO PLANCHA MEDIAVILLA MARK CONG XKG,"19999,0","19999,0","19999,0",1,VITAL,LISTA,"0,0","0,0",False
189259,ESPONJA MORTIMER DOBLE CUADRICULADA X1U,ESPONJAS,,"1679,0",,"1678,99",,,,"1800,0",,,,,,,"1700,0","1385,0","1388,0",1U,ESPONJA,ESPONJA MORTIMER DOBLE CUADRICULADA,"1385,0","1800,0","1605,165",6,VITAL,LISTA,"13,716035423149641","220,16499999999996",False
189260,ESPONJA MORTIMER CUIDADOSA X1U,ESPONJAS,,,,"1249,99",,"1099,04",,,,,,,,,,"1119,0","1179,0",1U,ESPONJA,ESPONJA MORTIMER CUIDADOSA,"1099,04","1249,99","1161,7575",4,DIARCO,OFERTA,"5,398501838808872","62,71749999999997",False
189261,ESPONJA MORTIMER LISA X1U,ESPONJAS,"829,0","829,0",,,,"650,49",,,,,"746,0","599,89",,,"850,0","599,0",,1U,ESPONJA,ESPONJA MORTIMER LISA,"599,0","850,0","729,0542857142856",7,VITAL,LISTA,"17,838765680784093","130,05428571428558",False
189262,PAÑO COCINA MORTIMER MAX ABSORCION X1U,TRAPOS,"2869,0","2869,0",,,,"2337,54",,"3050,0",,,,,,,,"2335,0",,1U,PAÑO,PAÑO COCINA MORTIMER MAX ABSORCION,"2335,0","3050,0","2692,108",5,VITAL,LISTA,"13,264995312223734","357,1080000000002",False
